package_name	germany_version_name	germany_version_code	vietnam_version_name	vietnam_version_code	nigeria_version_name	nigeria_version_code	pakistan_version_name	pakistan_version_code	india_version_name	india_version_code	usa_version_name	usa_version_code	turkey_version_name	turkey_version_code	egypt_version_name	egypt_version_code	bangladesh_version_name	bangladesh_version_code	saudi_version_name	saudi_version_code
com.tmobile.vvm.application	10.5.0.784425	784425	10.5.0.784425	784425	10.5.0.784425	784425	10.5.0.784425	784425	10.5.0.784425	784425	10.7.0.784435	784435	10.7.0.784435	784435	10.5.0.784425	784425	10.5.0.784425	784425	10.5.0.784425	784425
com.toggl.giskard	7.7.2	52249870	7.6.3	52249299	7.7.2	52249870	7.7.2	52249870	7.7.2	52249870	7.7.2	52249870	7.6.3	52249299	7.7.2	52249870	7.7.2	52249870	7.7.2	52249870
com.tools.remotetv2.airemote	1.2.8	128	1.2.8	128	1.2.8	128	1.2.8	128	1.2.8	128	1.2.8	128	1.3.1	131	1.2.8	128	1.2.8	128	1.2.8	128
com.tools.tv.remote.lg	2.5	15	2.5	15	2.5	15	2.5	15	2.5	15	2.6	16	2.5	15	2.5	15	2.5	15	2.5	15
com.topchopgames.skyroller	1.29.0	20062	1.29.0	20062	1.29.0	20062	1.29.0	20062	1.28.9	20059	1.28.9	20059	1.29.0	20062	1.29.0	20062	1.29.0	20062	1.29.0	20062
com.topmobileringtones.oldphoneringtonefree	4.1	60	4.06	31	4.06	31	4.06	31	4.1	60	4.06	31	4.1	60	4.1	60	4.06	31	4.06	31
com.topstack.kilonotes.pad	3.7.1	3019	3.6.1	3001	3.6.1	3001	3.6.1	3001	3.7.1	3019	3.7.1	3019	3.7.1	3019	3.6.1	3001	3.6.1	3001	3.6.1	3001
com.tos.namajtime	26.6	275	26.7	276	26.6	275	26.6	275	26.6	275	26.6	275	26.6	275	26.6	275	26.6	275	26.6	275
com.tottus	2.17.1	362	2.17.1	362	2.17.1	362	2.17.1	362	2.17.1	362	2.16.2	359	2.17.1	362	2.17.1	362	2.17.1	362	2.17.1	362
com.touchfield.wordkuku	1.5.2	54	1.6.0	62	1.6.0	62	1.5.2	54	1.5.2	54	1.6.0	62	1.6.0	62	1.6.0	62	1.6.0	62	1.6.0	62
com.touchtalent.bobbleapp	7.9.1.002	7910022	7.9.1.002	7910022	7.9.1.002	7910022	8.1.0.000	8100002	7.9.1.002	7910022	8.0.1.000	8010002	7.9.1.002	7910022	7.9.1.002	7910022	7.9.1.002	7910022	8.1.0.000	8100002
com.touwolf.cllappmovil	18.8.1	25019011	18.7.1	25018896	18.8.1	25019011	18.8.1	25019011	18.7.1	25018896	18.8.1	25019011	18.7.1	25018896	18.8.1	25019011	18.8.1	25019011	18.8.1	25019011
com.tp.moneybank	1.67	46	1.66	45	1.67	46	1.66	45	1.66	45	1.67	46	1.66	45	1.67	46	1.67	46	1.67	46
com.tp.PushTower	1.68	16	1.68	16	1.67	15	1.68	16	1.67	15	1.68	16	1.67	15	1.67	15	1.67	15	1.67	15
com.tp.WhichWheel	1.56	30	1.55	29	1.56	30	1.55	29	1.56	30	1.56	30	1.56	30	1.55	29	1.56	30	1.56	30
com.tradewill.online	1.9.26	923	1.9.25	913	1.9.26	923	1.9.26	923	1.9.25	913	1.9.26	923	1.9.26	923	1.9.26	923	1.9.26	923	1.9.26	923
com.translate.all.languages.translator.free.voice.translation	1.2.1	10020100	1.2.0	10020002	1.2.1	10020100	1.2.1	10020100	1.2.0	10020002	1.2.1	10020100	1.2.0	10020002	1.2.1	10020100	1.2.1	10020100	1.2.1	10020100
com.translate.language.voice.translator.learn.languages	1.4.5	125	1.4.5	125	1.4.5	125	1.1.92	92	1.4.5	125	1.4.5	125	1.4.9	129	1.4.5	125	1.4.5	125	1.4.5	125
com.transparent.livewallpaper.screen.transparentwallpaper.digitalclock	1.7.4	174	1.7.4	174	1.7.4	174	1.7.4	174	1.7.4	174	1.7.0	170	1.7.4	174	1.7.4	174	1.7.4	174	1.7.4	174
com.tratao.xcurrency	5.7.17	50415	5.7.17	50415	5.7.17	50415	5.7.17	50415	5.7.10	50404	5.7.10	50404	5.7.10	50404	5.7.17	50415	5.7.17	50415	5.7.17	50415
com.truelove.romanticquotes.statusfree	5.6.1	56	5.6.1	56	5.6.1	56	5.6.1	56	5.6.1	56	5.5.1	55	5.5.1	55	5.6.1	56	5.5.1	55	5.6.1	56
com.tsyatsya.mechangelion	2.4	110	2.3	109	2.4	110	2.4	110	2.4	110	2.4	110	2.3	109	2.4	110	2.4	110	2.4	110
com.tubeforces.get_sub	3.0.5	124	3.1.0	129	3.1.0	129	3.0.5	124	3.0.5	124	3.1.0	129	3.0.5	124	3.1.0	129	3.1.0	129	3.1.0	129
com.tummygames.marblerun	43	43	46	46	43	43	43	43	43	43	43	43	46	46	43	43	46	46	43	43
com.TunnelSnakes.WrigglySnake	43	43	42	42	43	43	43	43	42	42	43	43	43	43	42	42	42	42	42	42
com.turbo.stars	1.8.33	228	1.8.34	230	1.8.33	228	1.8.34	230	1.8.33	228	1.8.33	228	1.8.34	230	1.8.33	228	1.8.33	228	1.8.33	228
com.turkiye.turkiye	643	643	641	641	641	641	643	643	643	643	643	643	643	643	643	643	641	641	643	643
com.tutotoons.app.hannahsfashionworld.free	4.0.11027	400011027	4.0.11026	400011026	4.0.11026	400011026	4.0.11026	400011026	4.0.11026	400011026	4.0.11026	400011026	4.0.11027	400011027	4.0.11026	400011026	4.0.11026	400011026	4.0.11026	400011026
com.tvtwo.highest.paying.cash.app.make.money.surveys.rewards.free.income	2.8.0	280	2.5.0	250	2.8.0	280	2.8.0	280	2.8.0	280	2.8.0	280	2.8.0	280	2.8.0	280	2.8.0	280	2.8.0	280
com.twgbd.dims	2.1.12	181	2.1.8	176	2.1.12	181	2.1.12	181	2.1.8	176	2.1.10	179	2.1.10	179	2.1.12	181	2.1.12	181	2.1.12	181
com.TwinCrab.Motorpolia	1.124	164	1.124	164	1.124	164	1.122	161	1.122	161	1.124	164	1.124	164	1.122	161	1.122	161	1.124	164
com.twoplayergames.multiplayer.free.party	2.7.3	50	2.7.2	49	2.7.3	50	2.7.3	50	2.7.3	50	2.7.2	49	2.7.2	49	2.7.3	50	2.7.3	50	2.7.3	50
com.uberdomarlon.rebu	1.5.482	482	1.5.481	481	1.5.482	482	1.5.482	482	1.5.481	481	1.5.481	481	1.5.482	482	1.5.482	482	1.5.482	482	1.5.482	482
com.ufs.mticketing	41.4.9915	9915	42.0.10004	10004	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915	41.4.9915	9915
com.ulab.treasurehunter	1.134	134	1.132	132	1.134	134	1.134	134	1.132	132	1.131	131	1.131	131	1.134	134	1.134	134	1.134	134
com.unblock.wood.pgame4	2.4.6	146	2.3.6	136	2.4.6	146	2.4.6	146	2.4.6	146	2.4.6	146	2.4.6	146	2.4.6	146	2.4.6	146	2.4.6	146
com.unidroid.girl.voice.changer	1.9.0	37	1.8.9	36	1.9.0	37	1.9.0	37	1.9.0	37	1.8.9	36	1.9.0	37	1.9.0	37	1.9.0	37	1.9.0	37
com.universal.ac.remote.control.air.conditioner	2.9	38	2.9	38	2.9	38	2.9	38	2.9	38	3.0.1	40	3.0.1	40	2.9	38	2.9	38	2.9	38
com.urbanic	8.23.1.0	608230100	8.23.1.0	608230100	8.23.1.0	608230100	8.23.1.0	608230100	8.22.0.0	608220000	8.22.0.0	608220000	8.22.0.0	608220000	8.23.1.0	608230100	8.23.1.0	608230100	8.23.1.0	608230100
com.urbanic.multis	8.23.1.1	608230101	8.23.1.1	608230101	8.23.1.1	608230101	8.23.1.1	608230101	8.23.1.1	608230101	8.22.0.1	608220001	8.22.0.1	608220001	8.23.1.1	608230101	8.23.1.1	608230101	8.22.0.1	608220001
com.urpay.consumer	4.14.0	1542	4.14.0	1542	4.14.0	1542	4.14.0	1542	4.14.0	1542	4.14.0	1542	4.13.6	1528	4.14.0	1542	4.14.0	1542	4.14.0	1542
com.utilitiesandtool.pdfreader	2.3.8	238	2.3.8	238	2.3.8	238	2.3.8	238	2.2.5	225	2.3.8	238	2.2.5	225	2.3.8	238	2.3.8	238	2.3.8	238
com.vbooster.volumebooster.bassbooster.sound.enhancer.equalizer	1.6.1	161	1.6.3	163	1.6.3	163	1.6.3	163	1.6.1	161	1.6.3	163	1.6.1	161	1.6.3	163	1.6.1	161	1.6.3	163
com.vdg.callrecorder	2.5	59	2.6.4	64	2.6.4	64	2.5	59	2.5	59	2.6.4	64	2.5	59	2.5	59	2.5	59	2.5	59
com.veitch.learntomaster.bgtf	AdvancedLearningFix	197	AdvancedLearningFix	197	AdvancedLearningFix	197	AdvancedLearningFix	197	ImprovedPitchBend	195	ImprovedPitchBend	195	ImprovedPitchBend	195	AdvancedLearningFix	197	AdvancedLearningFix	197	AdvancedLearningFix	197
com.veraxen.jigsaw	3.5.1	30501003	3.4.1	30401037	3.5.1	30501003	3.5.1	30501003	3.4.1	30401037	3.4.1	30401037	3.5.1	30501003	3.5.1	30501003	3.5.1	30501003	3.5.1	30501003
com.vetrov.astromagic	3.9.12	325	3.9.12	325	3.9.12	325	3.9.12	325	3.9.10	320	3.9.10	320	3.9.10	320	3.9.12	325	3.9.12	325	3.9.12	325
com.vibo.jsontool	0.25.3	80	0.26.0	81	0.25.3	80	0.26.0	81	0.26.0	81	0.25.3	80	0.26.0	81	0.25.3	80	0.25.3	80	0.25.3	80
com.Video_Mobile_VM.Damj_Sowar_2019	1.3.31	131	1.2.25	125	1.3.31	131	1.3.31	131	1.3.31	131	1.2.25	125	1.2.25	125	1.3.31	131	1.3.31	131	1.3.31	131
com.videoplayer.mediaplayer.hdplayer.videodownloader.allvideoplayer	1.6.0	40000061	1.6.0	40000061	1.6.0	40000061	1.6.0	40000061	1.6.0	40000061	1.6.0	40000061	1.6.4	40000065	1.6.0	40000061	1.6.0	40000061	1.6.4	40000065
com.vidow.videodownloader.storysaver	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34	1.3.3	34
com.vihas.naturephotoeditor.nature.photo.frames.editor	108.0	108	108.0	108	108.0	108	108.0	108	108.0	108	108.0	108	108.0	108	108.0	108	108.0	108	1.2.0	109
com.viso.mdm	11.9.4.142	110904142	11.9.3.139	110903139	11.9.4.142	110904142	11.9.4.142	110904142	11.9.4.142	110904142	11.9.3.139	110903139	11.9.3.139	110903139	11.9.4.142	110904142	11.9.4.142	110904142	11.9.4.142	110904142
com.vnpay.vpbankonline	6.10.2	554	6.10.2	554	6.10.2	554	6.10.2	554	6.10.2	554	6.10.1	548	6.10.2	554	6.10.2	554	6.10.2	554	6.10.2	554
com.voice.gps.navigator.voice.nearby.places.maps	1.38.1	57	1.38.0	56	1.38.1	57	1.38.1	57	1.38.0	56	1.38.0	56	1.38.1	57	1.38.1	57	1.38.1	57	1.38.1	57
com.voice.navigation.driving.voicegps.map.directions	1.9	51	1.8.3	50	1.9	51	1.9	51	1.9	51	1.9	51	1.9	51	1.9	51	1.9	51	1.9	51
com.voicesms.writesmsbyvoice.theburraq	1.0.5	16	1.0.5	16	1.0.5	16	1.0.5	16	1.0.15	15	1.0.15	15	1.0.15	15	1.0.5	16	1.0.5	16	1.0.5	16
com.volcanodiscovery.volcanodiscovery	2.15.4	284	2.15.4	284	2.15.4	284	2.15.4	284	2.15.2	282	2.15.2	282	2.15.2	282	2.15.4	284	2.15.4	284	2.15.4	284
com.volt.dresstoimpress	1.3.65	1036500	1.3.63	1036300	1.3.65	1036500	1.3.65	1036500	1.3.63	1036300	1.3.64	1036400	1.3.64	1036400	1.3.64	1036400	1.3.65	1036500	1.3.65	1036500
com.vshred	2.8.6	418	2.8.6	418	2.8.6	418	2.8.6	418	2.8.6	418	2.8.4	406	2.8.4	406	2.8.6	418	2.8.6	418	2.8.6	418
com.v_ware.snapsaver	2.6.1	36	2.6.1	36	2.6.1	36	2.6.1	36	2.0.2	29	2.6.1	36	2.6.1	36	2.6.1	36	2.6.1	36	2.6.1	36
com.wafour.wapiceng	1.8.188	470	1.8.188	470	1.8.188	470	1.8.188	470	1.8.187	469	1.8.187	469	1.8.187	469	1.8.188	470	1.8.188	470	1.8.188	470
com.wapoapp	26.2.8	26020800	26.2.8	26020800	26.4.1	26040100	26.2.8	26020800	26.2.8	26020800	26.4.1	26040100	26.2.8	26020800	26.4.1	26040100	26.4.1	26040100	26.2.8	26020800
com.wapro.tools	4.5	30	4.5	30	4.5	30	4.5	30	4.5	30	4.4	29	4.4	29	4.5	30	4.5	30	4.5	30
com.watch.life	2.9.3	289	2.9.3	289	2.9.3	289	2.9.3	289	2.9.2	284	2.9.2	284	2.9.2	284	2.9.3	289	2.9.3	289	2.9.3	289
com.water.balls	2.3.39	118	2.3.39	118	2.3.39	118	2.3.39	118	2.3.39	118	2.3.37	116	2.3.39	118	2.3.39	118	2.3.39	118	2.3.39	118
com.wave.waveradio	5.64.0	950	5.64.0	950	5.64.0	950	5.64.0	950	5.63.1	949	5.63.1	949	5.63.1	949	5.64.0	950	5.64.0	950	5.64.0	950
com.wb.wbtvdistribution	2024.11.0	5603	2024.11.0	5603	2024.11.0	5603	2024.11.0	5603	2024.09.0	5577	2024.09.0	5577	2024.09.0	5577	2024.11.0	5603	2024.11.0	5603	2024.11.0	5603
com.weather.weatherforcast.aleart.widget	7.7	95	7.7	95	7.7	95	7.7	95	7.7	95	7.7	95	7.7	95	7.7	95	7.8	96	7.8	96
com.webfacile.volantinofacile	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000	9.9.24	9092400	9.9.24	9092400	9.10.0	9100000	9.10.0	9100000	9.10.0	9100000
com.webmarketing.exxonmpl	6.2.0	5000771	6.2.0	5000771	6.2.0	5000771	6.2.0	5000771	6.1.5	5000746	6.1.5	5000746	6.1.5	5000746	6.2.0	5000771	6.2.0	5000771	6.2.0	5000771
com.weeklyplannerapp.weekplan	8.1.2	107	8.0	104	8.1.2	107	8.1.2	107	8.1.2	107	8.1.2	107	8.0	104	8.1.2	107	8.1.2	107	8.1.2	107
com.wegmans.wegmansapp	20.16.0	288468648	20.16.0	288468648	20.16.0	288468648	20.16.0	288468648	20.15.0	288282532	20.15.0	288282532	20.15.0	288282532	20.16.0	288468648	20.16.0	288468648	20.16.0	288468648
com.whindipanchangcalendar.iwebnapp	9.2	92	9.2	92	9.2	92	9.2	92	9.1	91	9.1	91	9.1	91	9.2	92	9.2	92	9.2	92
com.wildDevLab.threeDLogoMaker	1.4.7	47	1.4.9	49	1.4.7	47	1.4.7	47	1.4.7	47	1.4.7	47	1.4.9	49	1.4.9	49	1.4.7	47	1.4.7	47
com.wildlifestudios.jet.airplane.games.sky.warriors	4.19.6	546	4.19.5	543	4.19.6	546	4.19.6	546	4.19.5	543	4.19.4	540	4.19.5	543	4.19.6	546	4.19.6	546	4.19.6	546
com.wildspike.wormhunt	4.3.2	4320	4.3.2	4320	4.3.2	4320	4.3.2	4320	4.3.0	4300	4.3.0	4300	4.3.0	4300	4.3.2	4320	4.3.2	4320	4.3.2	4320
com.winit.starnews.hin	13.7.4	1113177	13.7.3	1113165	13.7.4	1113177	13.7.4	1113177	13.7.3	1113165	13.7.4	1113177	13.7.3	1113165	13.7.4	1113177	13.7.4	1113177	13.7.4	1113177
com.winners.institute	5.0.3	2503	5.0.3	2503	5.0.3	2503	5.0.3	2503	5.0.1	2501	5.0.1	2501	5.0.1	2501	5.0.3	2503	5.0.3	2503	5.0.3	2503
com.woi.liputan6.android	3.17.54-playstore	421001	3.17.56-playstore	421003	3.17.54-playstore	421001	3.17.54-playstore	421001	3.17.54-playstore	421001	3.17.54-playstore	421001	3.17.54-playstore	421001	3.17.56-playstore	421003	3.17.54-playstore	421001	3.17.56-playstore	421003
com.wolvesinteractive.traffictourbike	2.4.9	24110411	2.4.5	24061013	2.4.9	24110411	2.4.9	24110411	2.4.5	24061013	2.4.9	24110411	2.4.5	24061013	2.4.9	24110411	2.4.9	24110411	2.4.9	24110411
com.wondershare.drfoneapp	5.1.16.729	729	5.1.16.729	729	5.1.16.729	729	5.1.16.729	729	5.1.16.729	729	5.1.16.729	729	5.1.15.722	722	5.1.16.729	729	5.1.16.729	729	5.1.16.729	729
com.wooricard.smartapp	9.1.5.0	9183	9.1.5.0	9183	9.1.5.0	9183	9.1.5.0	9183	9.1.4.9	9182	9.1.4.9	9182	9.1.4.9	9182	9.1.5.0	9183	9.1.5.0	9183	9.1.5.0	9183
com.wordcross.plus.puzzle.fr	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.136	137	1.0.139	140	1.0.139	140	1.0.139	140
com.word.game.crossword.brain.puzzle.scapes.connect	8.5	85	8.0	80	8.0	80	8.0	80	8.0	80	8.5	85	8.0	80	8.0	80	8.0	80	8.5	85
com.wordgame.puzzle.block.crush.pic.en	1.7.14	85	1.7.14	85	1.7.14	85	1.7.14	85	1.7.11	82	1.7.14	85	1.7.11	82	1.7.14	85	1.7.14	85	1.7.14	85
com.wordgame.puzzle.board.en	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.136	137	1.0.139	140	1.0.139	140	1.0.139	140
com.wordgame.puzzle.board.es	1.0.143	144	1.0.143	144	1.0.143	144	1.0.143	144	1.0.99	101	1.0.143	144	1.0.143	144	1.0.143	144	1.0.143	144	1.0.143	144
com.wordgame.puzzle.board.fr	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.99	101	1.0.99	101	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140
com.wordgame.puzzle.board.it	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.99	101	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140	1.0.139	140
com.wordpuzzle.chengyu	5.221	5221	5.221	5221	5.221	5221	5.221	5221	5.202	5202	5.221	5221	5.221	5221	5.221	5221	5.221	5221	5.221	5221
com.wordpz.guesswords.braingame	3.091	3091	3.101	3101	3.101	3101	3.091	3091	3.091	3091	3.091	3091	3.101	3101	3.091	3091	3.101	3101	3.101	3101
com.wordpz.word.blocken	3.613	3613	3.613	3613	3.613	3613	3.613	3613	3.612	3612	3.613	3613	3.612	3612	3.612	3612	3.612	3612	3.613	3613
com.worldpackers.travelers	2.137.0	493	2.136.5	492	2.137.0	493	2.137.0	493	2.136.5	492	2.136.5	492	2.137.0	493	2.137.0	493	2.137.0	493	2.137.0	493
com.wrongchao.v2vpn	5.5.45	5005045	5.5.44	5005044	5.5.45	5005045	5.5.45	5005045	5.5.42	5005042	5.5.44	5005044	5.5.44	5005044	5.5.45	5005045	5.5.45	5005045	5.5.45	5005045
com.xb.topnews	4.4.31	444	4.4.31	444	4.4.32	446	4.4.32	446	4.4.31	444	4.4.32	446	4.4.31	444	4.4.32	446	4.4.31	444	4.4.32	446
com.xenstudio.waterfallphoto.collagesmaker	2.1.3	106	2.1.3	106	2.1.3	106	2.1.3	106	2.1.2	95	2.1.2	95	2.1.2	95	2.1.3	106	2.1.3	106	2.1.3	106
com.xiaojukeji.didi.global.customer	3.0.38	1103003806	3.0.38	1103003806	3.0.38	1103003806	3.0.38	1103003806	3.0.36	1103003604	3.0.38	1103003806	3.0.36	1103003604	3.0.38	1103003806	3.0.38	1103003806	3.0.38	1103003806
com.xplay.pop_antistress_simulator	5.3.17	10317	5.2.98	10298	5.3.17	10317	5.3.17	10317	5.2.98	10298	5.2.98	10298	5.3.17	10317	5.3.17	10317	5.3.17	10317	5.3.17	10317
com.x.srihome	24.8.17	196	24.8.17	196	24.8.17	196	24.7.2	193	24.7.2	193	24.7.2	193	24.7.2	193	24.8.17	196	24.7.2	193	24.8.17	196
com.yahoo.mobile.client.android.finance	13.15.1	1330793285	13.15.1	1330793285	13.15.1	1330793285	13.15.1	1330793285	13.15.0	1330793050	13.15.0	1330793050	13.15.0	1330793050	13.15.1	1330793285	13.15.1	1330793285	13.15.1	1330793285
com.yatra.base	14.68.0	468	14.68.0	468	14.68.0	468	14.68.0	468	14.63.0	463	14.68.0	468	14.63.0	463	14.68.0	468	14.68.0	468	14.68.0	468
com.yboga.dreamhospital	3.3.0	341	3.3.0	341	3.3.0	341	3.3.0	341	3.2.0	325	3.2.0	325	3.2.0	325	3.3.0	341	3.3.0	341	3.3.0	341
com.YoBroStudios.MergeSpinner	8.4	84	8.4	84	8.2	82	8.4	84	8.2	82	8.4	84	8.4	84	8.2	82	8.4	84	8.4	84
com.yoc.swiss.swiss	6.444.1	1600000161	6.442.2	1600000159	6.444.1	1600000161	6.444.1	1600000161	6.442.2	1600000159	6.442.2	1600000159	6.440.0	1600000155	6.444.1	1600000161	6.444.1	1600000161	6.444.1	1600000161
com.yoigo.miyoigo	24.44.4	34244404	24.44.4	34244404	24.44.4	34244404	24.44.4	34244404	24.44.4	34244404	24.42.4	34244204	24.42.4	34244204	24.44.4	34244404	24.44.4	34244404	24.44.4	34244404
com.yollacalls	4.62	4621	4.62	4621	4.62	4621	4.62	4621	4.62	4621	4.62	4621	4.60	4601	4.62	4621	4.62	4621	4.62	4621
com.young.simple.player	2.2.0	2001000020	2.2.0	2001000020	2.1.5	2001000015	2.1.5	2001000015	2.2.0	2001000020	2.1.5	2001000015	2.2.0	2001000020	2.2.0	2001000020	2.1.5	2001000015	2.2.0	2001000020
com.yoyowallet.caffenero	2.152.0	402419616	2.152.0	402419616	2.152.0	402419616	2.152.0	402419616	2.151.3	402419608	2.151.3	402419608	2.151.3	402419608	2.152.0	402419616	2.152.0	402419616	2.152.0	402419616
com.yum.pizzahut	6.0.5	1752796339	5.33.3	1752796225	6.0.5	1752796339	5.33.3	1752796225	6.0.5	1752796339	5.33.3	1752796225	5.33.3	1752796225	5.33.3	1752796225	5.33.3	1752796225	6.0.5	1752796339
com.yumy.live	1.3.7	190	1.3.6	189	1.3.7	190	1.3.7	190	1.3.7	190	1.3.6	189	1.3.6	189	1.3.7	190	1.3.7	190	1.3.7	190
com.yunbu.merge.design	0.1.13.920	242026	0.1.13.920	242026	0.1.13.920	242026	0.1.13.920	242026	0.1.13.902	241924	0.1.13.902	241924	0.1.13.902	241924	0.1.13.920	242026	0.1.13.920	242026	0.1.13.920	242026
com.zando.android.app	16.5.0	311	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	16.4.1	310
com.zareklamy	16.3	125	16.3	125	16.3	125	16.3	125	16.3	125	16.3	125	15.5	120	16.3	125	16.3	125	16.3	125
com.zatg.grumpyboss.pranks	3.5.0	44	3.4.9	43	3.5.0	44	3.4.9	43	3.4.9	43	3.5.0	44	3.4.9	43	3.5.0	44	3.4.9	43	3.5.0	44
com.zaz.translate	5.0.3.014.gp	2024102819	5.0.2.009.gp	2024101216	5.0.3.014.gp	2024102819	5.0.3.014.gp	2024102819	5.0.3.014.gp	2024102819	5.0.3.014.gp	2024102819	5.0.2.009.gp	2024101216	5.0.3.014.gp	2024102819	5.0.3.014.gp	2024102819	5.0.3.014.gp	2024102819
com.zeebusiness.news	2.8.4	284	2.8.4	284	2.8.4	284	2.8.4	284	2.7.5	275	2.8.4	284	2.7.5	275	2.8.4	284	2.8.4	284	2.8.4	284
com.zeptolab.ctrm.free.google	1.24.1	2145029	1.24.1	2145029	1.25.0	2351736	1.24.1	2145029	1.24.1	2145029	1.25.0	2351736	1.25.0	2351736	1.24.1	2145029	1.24.1	2145029	1.24.1	2145029
com.zero.pblu.verdadoreto	56.0	555830570	56.0	555830570	56.0	555830570	56.0	555830570	54.0	555830550	54.0	555830550	54.0	555830550	56.0	555830570	56.0	555830570	56.0	555830570
com.zg.finalstreet.fight.kungfu.fighting.game	5.6	47	5.6	47	5.6	47	5.6	47	5.5	46	5.5	46	5.5	46	5.6	47	5.6	47	5.6	47
com.zhekapps.leddigitalclock	10.2.4	210	10.2.0.1	174	10.2.0.1	174	10.2.0.1	174	10.2.0.1	174	10.2.0.1	174	10.2.4	210	10.2.0.1	174	10.2.4	210	10.2.0.1	174
com.zhenxiang.superimage	3.2.3	32031	3.2.3	32031	3.2.3	32031	3.2.3	32031	3.1.0	31001	3.1.0	31001	3.1.0	31001	3.2.3	32031	3.2.3	32031	3.2.3	32031
com.zivame.consumer	10.0.3	247	10.0.2	245	10.0.3	247	10.0.3	247	10.0.3	247	10.0.3	247	10.0.2	245	10.0.2	245	10.0.3	247	10.0.3	247
com.zobaze.pos	2.6.11	411	2.5.87	387	2.6.11	411	2.6.11	411	2.6.05	404	2.5.87	387	2.6.05	404	2.6.11	411	2.6.11	411	2.6.11	411
com.zombiewar.thelastsurvivor	1.33.4	10334	1.32.0	10320	1.33.4	10334	1.33.4	10334	1.32.0	10320	1.32.0	10320	1.33.4	10334	1.33.4	10334	1.33.4	10334	1.33.4	10334
com.zotiger.accountbook	4.8.1	335	4.8.1	335	4.8.1	335	4.8.1	335	4.7.2	321	4.7.2	321	4.8.1	335	4.8.1	335	4.8.1	335	4.8.1	335
com.zuma.shooter.marblepuzzle.puzzlegame	100.0	100	100.0	100	100.0	100	100.0	100	96.0	96	100.0	100	100.0	100	100.0	100	96.0	96	96.0	96
com.zynga.FarmVille2CountryEscape	26.7.103	260703	26.7.103	260703	26.7.103	260703	26.7.103	260703	26.5.100	260500	26.7.103	260703	26.5.100	260500	26.7.103	260703	26.7.103	260703	26.7.103	260703
connectiq.miles.app	2.4.63(1)	2004063001	2.4.63(1)	2004063001	2.4.63(1)	2004063001	2.4.63(1)	2004063001	2.4.59(1)	2004059001	2.4.59(1)	2004059001	2.4.59(1)	2004059001	2.4.63(1)	2004063001	2.4.63(1)	2004063001	2.4.63(1)	2004063001
coolfonts.app.cool.keyboards.icons.widgets.wallpapers.themes	1.0.54	60701	1.0.52	59301	1.0.54	60701	1.0.54	60701	1.0.53	60201	1.0.52	59301	1.0.52	59301	1.0.54	60701	1.0.54	60701	1.0.54	60701
coolfuture.kingofmultiplications	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.5	25	Multiplicationtablesgames2.5	25	Multiplicationtablesgames2.5	25	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.6	26	Multiplicationtablesgames2.6	26
cool.monkey.android	7.37.0	2024110110	7.37.0	2024110110	7.37.0	2024110110	7.37.0	2024110110	7.36.1	2024102511	7.37.0	2024110110	7.36.1	2024102511	7.37.0	2024110110	7.37.0	2024110110	7.37.0	2024110110
co.windyapp.android	65.0.2	775	64.0.3	771	65.0.2	775	65.0.2	775	65.0.1	774	64.0.3	771	64.0.3	771	65.0.2	775	65.0.2	775	65.0.2	775
crowd.ant.io	2.906	71	3.072	72	3.072	72	3.072	72	3.072	72	3.072	72	3.072	72	3.072	72	3.072	72	2.906	71
cslappdeveloper.lanterna	7.6	76	7.6	76	7.6	76	7.6	76	7.7	77	7.6	76	7.6	76	7.6	76	7.6	76	7.6	76
ctrip.english	8.14.0	81400000	8.14.0	81400000	8.14.0	81400000	8.14.0	81400000	8.13.2	81302000	8.14.0	81400000	8.13.2	81302000	8.14.0	81400000	8.14.0	81400000	8.14.0	81400000
cube.arena.game	1.0.90	90	1.0.89	89	1.0.90	90	1.0.90	90	1.0.90	90	1.0.89	89	1.0.90	90	1.0.90	90	1.0.90	90	1.0.90	90
cyberwolf.musicplayer	3.0.8	135	3.0.8	135	3.0.8	135	3.0.8	135	3.0.10	147	3.0.8	135	3.0.8	135	3.0.8	135	3.0.8	135	3.0.8	135
